   AWS  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB WW WW WW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
722280 13876 200301221153 010   8 ***   7 OVC * * *  3.0 10 ** ** *   36   34 1018.5 30.08 ******  43 ***  0.06  0.38  0.73 ***** ** 
722280 13876 200301221200 010   8 ***   7 OVC * * *  3.0 45 10 ** *   36   34 1018.5 30.08 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301221205 020   9 ***  59 OVC * * *  6.0 61 10 ** *   36   34 ****** 30.08 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301221253 020  12 ***  90 BKN * * *  9.0 00 ** ** *   35   32 1018.6 30.08 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301221353 360   8 *** 250 BKN * * *  8.0 00 ** ** *   35   31 1019.7 30.11 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301221453 010   8 *** 722 SCT * * * 10.0 00 ** ** *   36   31 1020.1 30.12 ****** *** ***  0.00 ***** *****     T ** 
722280 13876 200301221553 030   7 *** 722 SCT * * * 10.0 00 ** ** *   40   32 1020.0 30.12 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301221653 360   7 *** 722 SCT * * * 10.0 00 ** ** *   43   32 1019.9 30.11 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301221753 030   9 *** 722 SCT * * * 10.0 00 ** ** *   46   33 1018.6 30.08 ******  46  34  0.00  0.00 ***** ***** ** 
722280 13876 200301221853 020   8 *** 722 SCT * * * 10.0 00 ** ** *   49   34 1017.7 30.05 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301221953 330   9 *** 722 CLR * * * 10.0 00 ** ** *   50   32 1016.9 30.03 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301222053 030  12 *** 722 SCT * * * 10.0 00 ** ** *   51   30 1017.1 30.04 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301222153 320  10 *** 722 SCT * * * 10.0 00 ** ** *   50   27 1017.9 30.06 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301222253 350  13 *** 722 SCT * * * 10.0 00 ** ** *   45   24 1018.3 30.07 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301222353 350  10 *** 250 BKN * * * 10.0 00 ** ** *   41   23 1018.9 30.08 ******  52  41  0.00 ***** ***** ***** ** 
722280 13876 200301230053 360  13 *** 250 BKN * * * 10.0 00 ** ** *   38   19 1019.4 30.10 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301230153 360   8 *** 250 BKN * * * 10.0 00 ** ** *   36   18 1020.1 30.12 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301230253 360  18  25 250 BKN * * * 10.0 00 ** ** *   34   16 1020.8 30.14 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301230353 360  16 *** 722 SCT * * * 10.0 00 ** ** *   32   16 1021.7 30.16 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301230453 350  15 *** 250 BKN * * * 10.0 00 ** ** *   31   14 1022.2 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301230553 360  13 *** 722 SCT * * * 10.0 00 ** ** *   29   13 1022.8 30.20 ******  41  29  0.00 ***** ***** ***** ** 
722280 13876 200301230653 350  13 *** 722 SCT * * * 10.0 00 ** ** *   28    9 1022.9 30.20 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301230753 340  20 *** 722 SCT * * * 10.0 00 ** ** *   26    9 1024.1 30.24 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301230841 340  21  30  24 BKN * * * 10.1 00 ** ** *   25   16 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301230853 350  20  29  24 OVC * * * 10.0 00 ** ** *   23   14 1025.1 30.26 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301230953 350  22  25  24 BKN * * * 10.0 00 ** ** *   21   12 1025.7 30.28 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301231053 360  18  25  28 OVC * * * 10.0 00 ** ** *   21   12 1026.6 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301231153 350  18  24  26 OVC * * * 10.0 00 ** ** *   19   10 1027.5 30.33 ******  29  19     T  0.00 ***** ***** ** 
722280 13876 200301231228 360  17  24 722 SCT * * * 10.1 00 ** ** *   18    7 ****** 30.36 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301231253 020  16  29 722 CLR * * * 10.0 00 ** ** *   16    6 1028.9 30.37 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301231353 020  13  26  26 BKN * * * 10.0 00 ** ** *   17    7 1029.9 30.40 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301231453 350  16  24  28 BKN * * * 10.1 00 ** ** *   18    3 1031.3 30.43 ****** *** ***     T ***** *****  0.00 ** 
722280 13876 200301231500 350  16  22  28 SCT * * * 10.0 00 ** ** *   17    4 1031.3 30.43 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301231553 360  16 *** 722 SCT * * * 10.0 00 ** ** *   19    5 1032.0 30.46 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301231653 360  14 *** 722 CLR * * * 10.0 00 ** ** *   21    3 1031.7 30.45 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301231753 330  14  23 722 SCT * * * 10.0 00 ** ** *   23    3 1031.1 30.43 ******  23  15  0.00  0.00 ***** ***** ** 
722280 13876 200301231853 320  18  23 722 SCT * * * 10.0 00 ** ** *   23    0 1031.1 30.43 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301231953 360  14 *** 722 SCT * * * 10.0 00 ** ** *   24    4 1031.2 30.43 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301232053 340  17  25 250 BKN * * * 10.0 00 ** ** *   23    0 1031.8 30.45 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301232153 350  14  21 722 SCT * * * 10.0 00 ** ** *   23    1 1032.1 30.46 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301232253 360  16 *** 722 SCT * * * 10.0 00 ** ** *   20    1 1032.5 30.47 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301232353 340  13 *** 722 SCT * * * 10.0 00 ** ** *   19    2 1033.3 30.49 ******  25  19  0.00 ***** ***** ***** ** 
722280 13876 200301240053 350  12  18 722 SCT * * * 10.0 00 ** ** *   18    1 1034.1 30.51 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301240153 350  15 *** 722 CLR * * * 10.0 00 ** ** *   17    0 1034.7 30.53 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301240253 350  13 *** 722 CLR * * * 10.0 00 ** ** *   16    1 1035.0 30.54 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301240353 350   9 *** 722 CLR * * * 10.0 00 ** ** *   15    1 1035.7 30.56 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301240453 010  15 *** 722 CLR * * * 10.0 00 ** ** *   14    0 1036.0 30.57 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301240553 350  13 *** 722 CLR * * * 10.0 00 ** ** *   12   -2 1036.0 30.57 ******  19  12  0.00 ***** ***** ***** ** 
722280 13876 200301240653 010  10 *** 722 CLR * * * 10.0 00 ** ** *   11   -2 1036.4 30.58 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301240753 350  10 *** 722 CLR * * * 10.0 00 ** ** *   10    0 1036.4 30.58 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301240853 010  13 *** 722 CLR * * * 10.0 00 ** ** *    9    0 1036.5 30.58 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301240953 360   9 *** 722 CLR * * * 10.0 00 ** ** *    8   -1 1037.2 30.60 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301241053 360  10 *** 722 CLR * * * 10.0 00 ** ** *    7   -1 1037.5 30.61 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301241153 020  13 *** 722 CLR * * * 10.0 00 ** ** *    7    0 1038.1 30.62 ******  12   7  0.00 ***** ***** ***** ** 
722280 13876 200301241253 010   8 *** 722 CLR * * * 10.0 00 ** ** *    7    0 1038.4 30.63 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301241353 050   9 *** 722 SCT * * * 10.0 00 ** ** *    9    0 1038.4 30.63 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301241453 050   8 *** 722 SCT * * * 10.0 00 ** ** *   13    0 1038.0 30.62 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301241553 020   7 *** 722 CLR * * * 10.0 00 ** ** *   18    1 1038.4 30.64 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301241653 ***   3 *** 722 CLR * * * 10.0 00 ** ** *   21    3 1037.7 30.62 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301241753 ***   6 *** 722 CLR * * * 10.0 00 ** ** *   24    4 1036.8 30.59 ******  24   7  0.00 ***** ***** ***** ** 
722280 13876 200301241853 330   6 *** 722 CLR * * * 10.0 00 ** ** *   26    5 1035.4 30.55 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301241953 290   7 *** 722 CLR * * * 10.0 00 ** ** *   29    5 1034.5 30.53 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301242053 030   9 *** 722 CLR * * * 10.0 00 ** ** *   32    6 1033.9 30.51 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301242153 010   9 *** 722 SCT * * * 10.0 00 ** ** *   32    6 1033.6 30.50 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301242253 010   6 *** 722 SCT * * * 10.0 00 ** ** *   30    7 1033.7 30.50 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301242353 340   3 *** 722 SCT * * * 10.0 00 ** ** *   27   10 1033.9 30.51 ******  32  24  0.00 ***** ***** ***** ** 
722280 13876 200301250053 010   5 *** 722 SCT * * * 10.0 00 ** ** *   25   11 1034.0 30.50 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301250153 360   8 *** 722 SCT * * * 10.0 00 ** ** *   24   10 1034.0 30.51 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301250253 040   6 *** 722 SCT * * * 10.0 00 ** ** *   25    9 1033.6 30.50 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301250353 ***   0 *** 250 BKN * * * 10.0 00 ** ** *   24    9 1033.1 30.49 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301250453 ***   0 *** 250 BKN * * * 10.0 00 ** ** *   24   10 1032.7 30.48 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301250553 ***   0 *** 250 BKN * * * 10.0 00 ** ** *   23   13 1032.4 30.47 ******  27  23  0.00 ***** ***** ***** ** 
722280 13876 200301250653 ***   0 *** 250 SCT * * * 10.0 00 ** ** *   24   12 1031.5 30.44 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301250753 ***   0 *** 250 BKN * * * 10.0 00 ** ** *   25   13 1031.4 30.44 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301250853 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   24   15 1031.7 30.45 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301250953 020   3 *** 722 CLR * * * 10.0 00 ** ** *   21   14 1031.3 30.44 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301251053 360   3 *** 722 CLR * * * 10.0 00 ** ** *   22   15 1031.4 30.44 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301251153 ***   0 *** 722 SCT * * * 10.0 00 ** ** *   23   14 1032.1 30.46 ******  25  20  0.00 ***** ***** ***** ** 
722280 13876 200301251253 ***   0 *** 250 BKN * * * 10.0 00 ** ** *   23   15 1032.3 30.47 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301251353 ***   0 ***  75 BKN * * * 10.0 00 ** ** *   23   17 1032.4 30.47 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301251453 ***   0 *** 200 OVC * * * 10.0 00 ** ** *   27   14 1032.5 30.47 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301251553 ***   0 *** 200 BKN * * * 10.0 00 ** ** *   30   10 1032.0 30.46 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301251653 ***   0 *** 120 OVC * * * 10.0 00 ** ** *   33   10 1031.3 30.44 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301251753 ***   0 *** 200 OVC * * * 10.0 00 ** ** *   34    6 1030.2 30.41 ******  35  22  0.00 ***** ***** ***** ** 
722280 13876 200301251853 260   3 *** 180 OVC * * * 10.0 00 ** ** *   36    8 1028.9 30.37 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301251953 220   6 *** 200 OVC * * * 10.0 00 ** ** *   37   11 1028.2 30.35 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301252053 220   6 *** 180 OVC * * * 10.0 00 ** ** *   38   11 1028.0 30.35 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301252153 200   6 *** 180 OVC * * * 10.0 00 ** ** *   37    7 1027.9 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301252253 200   5 *** 180 OVC * * * 10.0 00 ** ** *   37    9 1027.9 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301252353 260   6 *** 100 BKN * * * 10.0 00 ** ** *   36   11 1028.2 30.35 ******  38  34  0.00 ***** ***** ***** ** 
722280 13876 200301260053 300   5 *** 110 OVC * * * 10.0 00 ** ** *   36   12 1028.2 30.35 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301260153 270   3 ***  80 OVC * * * 10.0 00 ** ** *   36   10 1027.8 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301260253 290   6 *** 100 OVC * * * 10.0 00 ** ** *   36   11 1027.5 30.33 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301260353 290   3 ***  80 OVC * * * 10.0 00 ** ** *   35   11 1027.2 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301260453 240   6 ***  80 OVC * * * 10.0 00 ** ** *   35   12 1027.2 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301260553 270   6 ***  90 OVC * * * 10.0 00 ** ** *   35   12 1027.5 30.33 ******  37  35  0.00 ***** ***** ***** ** 
722280 13876 200301260653 310   7 *** 100 OVC * * * 10.0 00 ** ** *   34   11 1026.8 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301260753 290   5 ***  45 OVC * * * 10.0 00 ** ** *   34   13 1027.0 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301260853 280   7 ***  41 OVC * * * 10.0 00 ** ** *   34   12 1027.5 30.33 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301260953 270   5 ***  39 OVC * * * 10.0 00 ** ** *   34   14 1027.1 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301261053 290   6 ***  43 OVC * * * 10.0 00 ** ** *   34   13 1026.8 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301261153 280   6 ***  49 OVC * * * 10.0 00 ** ** *   34   12 1026.9 30.32 ******  35  34  0.00 ***** ***** ***** ** 
722280 13876 200301261253 270   6 ***  45 OVC * * * 10.0 00 ** ** *   34   12 1027.2 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301261353 290   8 ***  45 OVC * * * 10.0 00 ** ** *   34   11 1027.8 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301261453 270   8 ***  43 OVC * * * 10.0 00 ** ** *   35   11 1028.1 30.35 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301261553 280   6 *** 220 BKN * * * 10.0 00 ** ** *   37   13 1028.1 30.35 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301261653 ***   5 *** 722 SCT * * * 10.0 00 ** ** *   40   13 1027.8 30.35 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301261753 310  12 *** 722 SCT * * * 10.0 00 ** ** *   44   17 1026.9 30.32 ******  45  34  0.00 ***** ***** ***** ** 
722280 13876 200301261853 280   9 *** 722 SCT * * * 10.0 00 ** ** *   46   19 1025.8 30.29 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301261953 310  13  17 722 SCT * * * 10.0 00 ** ** *   48   21 1025.0 30.27 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301262053 320  12 *** 722 SCT * * * 10.0 00 ** ** *   49   22 1025.1 30.27 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301262153 300  12 *** 722 SCT * * * 10.0 00 ** ** *   48   22 1025.1 30.27 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301262253 300  10 *** 250 BKN * * * 10.0 00 ** ** *   47   23 1025.7 30.29 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301262353 290   8 *** 722 SCT * * * 10.0 00 ** ** *   44   23 1026.2 30.30 ******  49  44  0.00 ***** ***** ***** ** 
722280 13876 200301270053 290   8 *** 722 SCT * * * 10.0 00 ** ** *   43   22 1026.8 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301270153 280   7 *** 722 SCT * * * 10.0 00 ** ** *   42   22 1026.9 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301270253 350   9 *** 722 CLR * * * 10.0 00 ** ** *   39   23 1027.7 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301270353 350  14 *** 722 SCT * * * 10.0 00 ** ** *   37   23 1028.4 30.36 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301270453 360  13 *** 120 BKN * * *  9.0 00 ** ** *   32   23 1029.5 30.39 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301270553 010  16 *** 120 BKN * * *  7.0 00 ** ** *   30   22 1029.7 30.40 ******  45  29  0.00 ***** ***** ***** ** 
722280 13876 200301270602 010  17 ***  22 BKN * * *  9.1 00 ** ** *   28   21 ****** 30.40 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301270626 360  15 *** 722 SCT * * * 10.1 00 ** ** *   28   19 ****** 30.41 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301270653 010  14 *** 722 SCT * * * 10.0 00 ** ** *   26   17 1030.0 30.40 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301270753 360  14 *** 722 SCT * * * 10.0 00 ** ** *   25   16 1030.8 30.43 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301270853 020  12 *** 722 CLR * * * 10.0 00 ** ** *   22   12 1031.2 30.44 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301270953 010   9 *** 722 CLR * * * 10.0 00 ** ** *   21   12 1031.5 30.45 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301271053 020  10 *** 722 CLR * * * 10.0 00 ** ** *   20   12 1031.8 30.46 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301271153 020   6 *** 722 CLR * * * 10.0 00 ** ** *   19   12 1031.9 30.46 ******  30  19  0.00 ***** ***** ***** ** 
722280 13876 200301271253 360   5 *** 722 SCT * * * 10.0 00 ** ** *   18   12 1033.0 30.49 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301271353 050   5 *** 722 SCT * * * 10.0 00 ** ** *   21   13 1034.1 30.52 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301271453 050   8 *** 722 SCT * * * 10.0 00 ** ** *   26    9 1034.9 30.55 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301271553 ***   3 *** 722 SCT * * * 10.0 00 ** ** *   29    9 1035.4 30.57 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301271653 070   7 *** 722 SCT * * * 10.0 00 ** ** *   33    6 1034.9 30.55 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301271753 050  10 *** 722 SCT * * * 10.0 00 ** ** *   36    5 1033.9 30.52 ******  37  18  0.00 ***** ***** ***** ** 
722280 13876 200301271853 030   8 *** 722 CLR * * * 10.0 00 ** ** *   39    5 1032.2 30.47 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301271953 ***   6 *** 722 CLR * * * 10.0 00 ** ** *   41    4 1031.3 30.44 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301272053 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   43    4 1031.1 30.44 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301272153 ***   3 *** 722 CLR * * * 10.0 00 ** ** *   43    4 1030.6 30.42 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301272253 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   43    5 1030.4 30.42 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301272353 130   3 *** 722 CLR * * * 10.0 00 ** ** *   41    6 1030.0 30.40 ******  44  36  0.00 ***** ***** ***** ** 
722280 13876 200301280053 150   5 *** 722 SCT * * * 10.0 00 ** ** *   38    6 1029.8 30.39 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301280153 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   29   17 1030.0 30.40 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301280253 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   32   14 1030.1 30.40 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301280353 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   30   16 1030.3 30.41 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301280453 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   30   16 1030.4 30.41 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301280553 150   7 *** 722 CLR * * * 10.0 00 ** ** *   33   14 1029.0 30.38 ******  41  26  0.00 ***** ***** ***** ** 
722280 13876 200301280700 150   5 *** 722 *** * * * 10.0 ** ** ** *   33   11 1029.2 30.38 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301280753 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   30   15 1029.2 30.38 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301280853 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   28   15 1028.6 30.36 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301280953 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   31   13 1028.2 30.36 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301281053 140   5 *** 722 CLR * * * 10.0 00 ** ** *   34    9 1028.4 30.36 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301281153 140   6 ***  60 OVC * * * 10.0 00 ** ** *   36   10 1028.6 30.37 ******  36  25  0.00 ***** ***** ***** ** 
722280 13876 200301281253 ***   3 ***  60 OVC * * * 10.0 00 ** ** *   38    8 1029.0 30.38 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301281353 180   7 ***  60 OVC * * * 10.0 00 ** ** *   40    9 1029.3 30.39 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301281453 170   7 ***  60 OVC * * * 10.0 00 ** ** *   41    9 1029.7 30.40 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301281553 150   7 ***  65 OVC * * * 10.0 00 ** ** *   44   11 1029.5 30.40 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301281653 180  10 ***  70 OVC * * * 10.0 00 ** ** *   47   14 1028.8 30.37 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301281753 200  10 ***  70 OVC * * * 10.0 00 ** ** *   50   21 1027.5 30.34 ******  50  36  0.00 ***** ***** ***** ** 
722280 13876 200301281853 200  10 ***  65 OVC * * * 10.0 00 ** ** *   53   22 1026.2 30.30 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301281953 200   7 ***  65 OVC * * * 10.0 00 ** ** *   55   24 1025.3 30.27 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301282053 200  10 ***  65 OVC * * * 10.0 00 ** ** *   56   25 1024.6 30.26 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301282153 210   8 ***  70 BKN * * * 10.0 00 ** ** *   56   28 1024.5 30.25 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301282253 200   6 ***  50 OVC * * * 10.0 00 ** ** *   55   28 1024.6 30.26 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301282353 170   3 ***  55 OVC * * * 10.0 00 ** ** *   55   28 1024.6 30.26 ******  56  50  0.00 ***** ***** ***** ** 
722280 13876 200301290053 140   3 ***  55 OVC * * * 10.0 00 ** ** *   54   28 1024.5 30.26 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301290153 180   5 ***  75 OVC * * * 10.0 00 ** ** *   55   28 1024.1 30.25 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301290300 190   6 ***  65 *** * * * 10.0 ** ** ** *   53   29 1023.8 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301290353 180   6 ***  60 OVC * * * 10.0 00 ** ** *   55   30 1023.6 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301290453 200  13 ***  70 OVC * * * 10.0 00 ** ** *   56   31 1023.6 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301290553 180   9 ***  60 BKN * * * 10.0 00 ** ** *   55   32 1022.9 30.21 ******  56  53  0.00 ***** ***** ***** ** 
722280 13876 200301290653 200   8 ***  70 BKN * * * 10.0 00 ** ** *   53   31 1022.8 30.21 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301290753 200  12 ***  95 BKN * * * 10.0 00 ** ** *   53   45 1022.2 30.19 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301290853 210  12 ***  80 OVC * * * 10.0 00 ** ** *   53   46 1021.8 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301290953 210  13 ***  60 OVC * * * 10.0 00 ** ** *   53   46 1021.9 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301291053 210  15 *** 100 OVC * * * 10.0 00 ** ** *   53   48 1021.4 30.17 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301291153 210  10 ***  50 OVC * * * 10.0 61 ** ** *   53   49 1021.4 30.17 ******  55  52  0.02  0.02  0.02 ***** ** 
722280 13876 200301291253 220  15  22  40 OVC * * *  5.0 61 45 10 *   53   50 1021.8 30.18 ****** *** ***  0.10 ***** ***** ***** ** 
722280 13876 200301291353 210  10 ***  46 OVC * * * 10.0 00 ** ** *   53   49 1021.9 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301291453 220  13  21  44 OVC * * * 10.0 61 ** ** *   54   50 1022.2 30.19 ****** *** ***  0.00 ***** *****  0.15 ** 
722280 13876 200301291553 230   9 ***  38 OVC * * * 10.0 61 ** ** *   55   51 1022.4 30.20 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301291603 210  14 ***  28 OVC * * *  5.0 61 10 ** *   55   52 ****** 30.20 ****** *** ***     T ***** ***** ***** ** 
