"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"70362125516","2020-02-02T15:49:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","28","30","T","-SN:03 BR:1 |SN |",,,"93",,"VV:09 15","29.72","0.75","29","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09602/02/20 15:49:01 SPECI PASO 030049Z VRB03KT 3/4SM -SN BR VV015 M01/M02 A2975 RMK AO2 P0000 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","29","31","T","-SN:03 BR:1 |SN |",,,"92","29.75","VV:09 15","29.72","0.75","30","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11302/02/20 15:53:01 METAR PASO 030053Z 00000KT 3/4SM -SN BR VV015 M01/M02 A2975 RMK AO2 SLP074 P0000 T10061017 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T16:01:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","29","31","T","-SN:03 BR:1 |SN |",,,"92",,"VV:09 15","29.72","1.00","30","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10402/02/20 16:01:01 SPECI PASO 030101Z VRB04KT 1SM -SN BR VV015 M01/M02 A2975 RMK AO2 P0000 T10061017 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T16:13:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","29","31","T","-SN:03 BR:1 |SN |",,,"92",,"VV:09 15","29.71","0.75","30","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10602/02/20 16:13:01 SPECI PASO 030113Z VRB03KT 3/4SM -SN BR VV015 M01/M02 A2974 RMK AO2 P0000 T10061017 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T16:27:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","29","31","T","-SN:03 BR:1 |SN |",,,"92",,"VV:09 16","29.71","1.00","30","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10402/02/20 16:27:01 SPECI PASO 030127Z VRB03KT 1SM -SN BR VV016 M01/M02 A2974 RMK AO2 P0000 T10061017 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","28","31","T","-SN:03 BR:1 |SN |",,,"89","29.72","OVC:08 19","29.69","1.25","30","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11602/02/20 16:53:01 METAR PASO 030153Z VRB04KT 1 1/4SM -SN BR OVC019 M01/M02 A2972 RMK AO2 SLP065 P0000 T10061022 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T17:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","28","31","T","-SN:03 BR:1 |SN |",,,"89",,"OVC:08 29","29.70","3.00","30","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10502/02/20 17:26:01 SPECI PASO 030226Z VRB04KT 3SM -SN BR OVC029 M01/M02 A2973 RMK AO2 P0000 T10061022 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T17:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","28","31","T","-SN:03 BR:1 |SN |",,,"89",,"FEW:02 17 OVC:08 31","29.70","4.00","30","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11202/02/20 17:37:01 SPECI PASO 030237Z VRB04KT 4SM -SN BR FEW017 OVC031 M01/M02 A2973 RMK AO2 P0000 T10061022 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","28","30","T","-SN:03 BR:1 |SN |","+0.02","5","92","29.73","FEW:02 15 SCT:04 21 OVC:08 35","29.70","4.00","29","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13802/02/20 17:53:01 METAR PASO 030253Z 18003KT 4SM -SN BR FEW015 SCT021 OVC035 M01/M02 A2973 RMK AO2 SLP067 P0000 60000 T10111022 55006 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","27","32","T","-SN:03 |SN |",,,"82","29.71","BKN:07 41 OVC:08 90","29.68","5.00","30","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11502/02/20 18:53:01 METAR PASO 030353Z VRB04KT 5SM -SN BKN041 OVC090 00/M03 A2971 RMK AO2 SLP061 P0000 T00001028 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","27","30","T",,,,"88","29.70","FEW:02 42 BKN:07 55 OVC:08 110","29.67","10.00","29","010",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12602/02/20 19:53:02 METAR PASO 030453Z 01003KT 10SM FEW042 BKN055 OVC110 M01/M03 A2970 RMK AO2 SNE14 SLP056 P0000 T10111028 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","27","30","0.00",,"+0.02","5","88","29.70","FEW:02 39 BKN:07 65 OVC:08 100","29.67","10.00","29","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13802/02/20 20:53:02 METAR PASO 030553Z 00000KT 10SM FEW039 BKN065 OVC100 M01/M03 A2970 RMK AO2 SLP059 60000 T10111028 10000 21017 55008 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.69","26","29","0.00",,,,"89","29.69","FEW:02 47 BKN:07 70 OVC:08 95","29.66","10.00","28","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11402/02/20 21:53:02 METAR PASO 030653Z 00000KT 10SM FEW047 BKN070 OVC095 M02/M03 A2969 RMK AO2 SLP055 T10171033 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.65","25","28","0.00",,,,"88","29.65","FEW:02 49 BKN:07 90","29.62","10.00","27","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10702/02/20 22:53:02 METAR PASO 030753Z 00000KT 10SM FEW049 BKN090 M02/M04 A2965 RMK AO2 SLP042 T10221039 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.63","21","24","0.00","BR:1 ||","+0.07","8","88","29.63","CLR:00","29.60","5.00","23","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11502/02/20 23:53:02 METAR PASO 030853Z 00000KT 5SM BR CLR M04/M06 A2963 RMK AO2 SLP035 T10441061 400001150 58024 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"19",,,"29.84",,"1.3","0","-7.3","46","32","5","180","16","T",,,"190","10","SN FZFG BR FG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):32 24 HR MAX TEMP TIME (LST):1915 24 HR MIN TEMP (F):5  24 HR MIN TEMP TIME (LST):0033 AVERAGE STATION PRESSURE:29.840 MINIMUM SEA LEVEL PRESSURE:29.63 TIME OF OCCURRENCE:2354 PEAK WIND SPEED (MPH):16  PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):1416  FASTEST 2MIN SPEED (MPH):10 FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):1417 AVERAGE WIND SPEED (MPH):1.3  24 HR AVG TEMP (F):19 HEATING DEGREE DAYS:46  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):32  LATEST NIGHT MIN TEMP(1900-0800 LST):5  HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 T    T    T    T    T    T    T    T    T    T    T    T    T    T    0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0915","1727",,"2005-10-30"
"70362125516","2020-02-03T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.65","22","24","0.00",,,,"91","29.65","FEW:02 49","29.62","10.00","23","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10002/03/20 00:53:02 METAR PASO 030953Z 18004KT 10SM FEW049 M04/M06 A2965 RMK AO2 SLP039 T10441056 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","20","23","0.00",,,,"88","29.61","CLR:00","29.58","10.00","22","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09702/03/20 01:53:02 METAR PASO 031053Z 18004KT 10SM CLR M05/M07 A2961 RMK AO2 SLP028 T10501067 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.62","19","22","0.00",,"+0.02","8","89","29.62","CLR:00","29.59","10.00","21","190",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11502/03/20 02:53:02 METAR PASO 031153Z 19003KT 10SM CLR M06/M07 A2962 RMK AO2 SLP029 T10561072 11011 21056 58006 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","20","22","0.00",,,,"92","29.61","FEW:02 11 SCT:04 45","29.58","10.00","21","190",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10702/03/20 03:53:02 METAR PASO 031253Z 19003KT 10SM FEW011 SCT045 M06/M07 A2961 RMK AO2 SLP026 T10561067 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","20","22","0.00",,,,"92","29.58","SCT:04 47","29.55","10.00","21","190",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10002/03/20 04:53:02 METAR PASO 031353Z 19003KT 10SM SCT047 M06/M07 A2958 RMK AO2 SLP016 T10561067 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","21","23","0.00",,"+0.08","8","92","29.54","FEW:02 47","29.51","10.00","22","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10602/03/20 05:53:02 METAR PASO 031453Z 18003KT 10SM FEW047 M05/M06 A2954 RMK AO2 SLP003 T10501061 58026 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.50","19","22","0.00",,,,"89","29.50","CLR:00","29.47","10.00","21","190",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09702/03/20 06:53:02 METAR PASO 031553Z 19003KT 10SM CLR M06/M07 A2950 RMK AO2 SLP991 T10561072 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.46","20","22","0.00",,,,"92","29.46","CLR:00","29.43","10.00","21","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09702/03/20 07:53:02 METAR PASO 031653Z 00000KT 10SM CLR M06/M07 A2946 RMK AO2 SLP977 T10561067 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.45","21","23","0.00",,"+0.09","6","92","29.45","CLR:00","29.42","10.00","22","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11502/03/20 08:53:02 METAR PASO 031753Z 00000KT 10SM CLR M05/M06 A2945 RMK AO2 SLP972 T10501061 11044 21061 56031 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.43","22","24","0.00",,,,"91","29.43","SCT:04 44","29.40","8.00","23","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09902/03/20 09:53:02 METAR PASO 031853Z 00000KT 8SM SCT044 M04/M06 A2943 RMK AO2 SLP967 T10441056 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.42","24","26","0.00",,,,"92","29.41","OVC:08 46","29.39","10.00","25","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10002/03/20 10:53:02 METAR PASO 031953Z 00000KT 10SM OVC046 M03/M04 A2942 RMK AO2 SLP961 T10331044 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.39","26","28","0.00",,"+0.06","8","92","29.39","BKN:07 46 OVC:08 55","29.36","10.00","27","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11302/03/20 11:53:02 METAR PASO 032053Z VRB03KT 10SM BKN046 OVC055 M02/M03 A2939 RMK AO2 SLP952 T10221033 58021 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.35","28","30","0.00",,,,"92","29.35","FEW:02 60 OVC:08 75","29.32","10.00","29","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11302/03/20 12:53:02 METAR PASO 032153Z 18003KT 10SM FEW060 OVC075 M01/M02 A2935 RMK AO2 SLP939 I1000 T10111022 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.33","30","31","0.00",,,,"96","29.33","FEW:02 60 OVC:08 100","29.30","9.00","31","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10602/03/20 13:53:02 METAR PASO 032253Z 00000KT 9SM FEW060 OVC100 M01/M01 A2933 RMK AO2 SLP931 T10061011 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.30","30","34","0.00",,"+0.08","6","85","29.30","FEW:02 45 SCT:04 80 OVC:08 100","29.27","10.00","32","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14302/03/20 14:53:02 METAR PASO 032353Z 00000KT 10SM FEW045 SCT080 OVC100 01/M01 A2930 RMK AO2 SLP923 I1001 I6001 T00111011 10039 21050 56028 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","31","34","0.00",,,,"89","29.28","OVC:08 95","29.25","10.00","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09902/03/20 15:53:01 METAR PASO 040053Z      KT 10SM OVC095 01/M01 A2928 RMK AO2 SLP917 T00111006 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","30","34","T","UP:09 ||",,,"85","29.28","OVC:08 60","29.25","10.00","32","360",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11402/03/20 16:53:01 METAR PASO 040153Z 36008KT 10SM UP OVC060 01/M01 A2928 RMK AO2 UPB53 SLP915 P0000 T00111011 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.27","29","32","0.02","-SN:03 BR:1 |SN |","+0.03","6","88","29.27","OVC:08 50","29.24","4.00","31","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13402/03/20 17:53:01 METAR PASO 040253Z VRB03KT 4SM -SN BR OVC050 00/M02 A2927 RMK AO2 UPE04SNB40 SLP913 P0002 60002 T00001017 56010 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T18:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","29","32","0.01","-SN:03 BR:1 |SN |",,,"88",,"FEW:02 9 FEW:02 13 OVC:08 34","29.25","2.50","31","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12202/03/20 18:37:01 SPECI PASO 040337Z 18004KT 2 1/2SM -SN BR FEW009 FEW013 OVC034 00/M02 A2928 RMK AO2 P0001 T00001017 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T18:47:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","28","32","0.02","-SN:03 BR:1 |SN |",,,"87",,"FEW:02 8 SCT:04 13 OVC:08 26","29.25","1.75","30","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11202/03/20 18:47:01 SPECI PASO 040347Z 18003KT 1 3/4SM -SN BR FEW008 SCT013 OVC026 00/M02 A2928 RMK AO2 P0002 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","29","31","0.02","-SN:03 BR:1 |SN |",,,"92","29.28","SCT:04 12 OVC:08 22","29.25","1.50","30","180",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12302/03/20 18:53:01 METAR PASO 040353Z 18005KT 1 1/2SM -SN BR SCT012 OVC022 M01/M02 A2928 RMK AO2 SLP915 P0002 T10061017 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T19:02:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","29","31","T","-SN:03 BR:1 |SN |",,,"92",,"BKN:07 9 OVC:08 15","29.25","1.00","30","190",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11202/03/20 19:02:01 SPECI PASO 040402Z 19005KT 1SM -SN BR BKN009 OVC015 M01/M02 A2928 RMK AO2 P0000 T10061017 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T19:17:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","29","31","T","-SN:03 BR:1 |SN |",,,"92",,"OVC:08 11","29.25","1.00","30","210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10502/03/20 19:17:01 SPECI PASO 040417Z 21004KT 1SM -SN BR OVC011 M01/M02 A2928 RMK AO2 P0000 T10061017 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T19:30:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","29","31","0.01","-SN:03 BR:1 |SN |",,,"92",,"OVC:08 9","29.25","1.25","30","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10902/03/20 19:30:02 SPECI PASO 040430Z 00000KT 1 1/4SM -SN BR OVC009 M01/M02 A2928 RMK AO2 P0001 T10061017 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","28","30","0.01","-SN:03 BR:1 |SN |",,,"92","29.28","BKN:07 6 OVC:08 11","29.25","1.25","29","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12302/03/20 19:53:02 METAR PASO 040453Z VRB03KT 1 1/4SM -SN BR BKN006 OVC011 M01/M02 A2928 RMK AO2 SLP916 P0001 T10111022 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-02-03T20:01:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","28","30","T","-SN:03 BR:1 |SN |",,,"92",,"FEW:02 6 OVC:08 11","29.25","1.25","29","010",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11602/03/20 20:01:02 SPECI PASO 040501Z 01003KT 1 1/4SM -SN BR FEW006 OVC011 M01/M02 A2928 RMK AO2 P0000 T10111022 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
